VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,PULocationID,DOLocationID,payment_type,fare_amount,extra,tip_amount,tolls_amount,congestion_surcharge,total_amount
2,2024-01-10 17:45:00,2024-01-10 18:30:00,2,0.11,1,53,193,2,2.5,1.0,1.27,0.0,2.5,7.27
1,2024-01-07 05:06:00,2024-01-07 05:23:00,2,2.24,2,173,129,1,10.71,0.5,0.0,0.0,2.5,13.71
2,2024-01-09 20:12:00,2024-01-09 20:26:00,4,0.85,1,179,41,2,5.11,1.0,0.77,0.0,0.0,6.880000000000001
1,2024-01-05 07:56:00,2024-01-05 08:38:00,1,1.06,1,59,31,2,5.51,0.0,0.79,0.0,2.5,8.8
2,2024-01-12 07:49:00,2024-01-12 08:11:00,1,3.38,1,54,36,2,10.53,1.0,1.22,6.55,2.5,21.8
2,2024-01-10 09:18:00,2024-01-10 09:50:00,3,3.83,1,257,253,2,17.89,0.0,0.83,0.0,0.0,18.72
2,2024-01-01 05:52:00,2024-01-01 06:32:00,1,1.18,1,245,215,1,5.37,1.0,0.0,0.0,0.0,6.37
1,2024-01-05 20:45:00,2024-01-05 20:50:00,1,6.76,3,149,256,2,23.68,0.5,0.09,0.0,0.0,24.27
1,2024-01-10 17:56:00,2024-01-10 18:26:00,2,1.2,1,16,186,1,3.36,1.0,0.59,6.55,2.5,14.0
2,2024-01-12 11:42:00,2024-01-12 12:10:00,1,3.4,1,176,61,1,15.47,0.5,0.0,0.0,0.0,15.97
2,2024-01-01 15:56:00,2024-01-01 16:28:00,2,1.52,1,28,111,2,9.89,0.5,3.95,0.0,2.5,16.84
2,2024-01-02 10:31:00,2024-01-02 10:46:00,1,5.24,1,129,141,1,17.92,0.0,0.0,0.0,2.5,20.42
2,2024-01-06 23:15:00,2024-01-06 23:30:00,1,5.48,3,223,233,1,17.78,1.0,8.01,6.55,2.5,35.839999999999996
2,2024-01-11 12:20:00,2024-01-11 12:24:00,4,0.21,1,244,23,2,4.59,0.5,2.6,0.0,0.0,7.6899999999999995
2,2024-01-09 21:23:00,2024-01-09 22:02:00,3,6.34,1,238,79,2,26.47,1.0,0.7,0.0,2.5,30.669999999999998
1,2024-01-03 09:33:00,2024-01-03 10:24:00,1,4.02,1,232,31,2,11.26,0.0,1.34,0.0,0.0,12.6
1,2024-01-05 15:15:00,2024-01-05 15:55:00,1,3.6,3,92,4,1,15.04,0.0,0.78,6.55,0.0,22.369999999999997
1,2024-01-01 15:55:00,2024-01-01 15:59:00,4,0.52,1,3,118,1,2.5,1.0,0.36,0.0,0.0,3.86
1,2024-01-05 08:55:00,2024-01-05 09:33:00,2,3.76,1,81,66,2,13.48,0.5,0.0,0.0,2.5,16.48
2,2024-01-12 01:21:00,2024-01-12 01:49:00,2,4.37,1,44,176,1,14.62,0.5,0.0,0.0,0.0,15.12
2,2024-01-13 13:36:00,2024-01-13 13:49:00,2,0.78,1,155,123,1,4.11,0.5,0.0,0.0,2.5,7.11
2,2024-01-11 14:42:00,2024-01-11 14:52:00,1,7.0,1,24,231,1,22.57,1.0,0.99,0.0,2.5,27.06
1,2024-01-04 06:23:00,2024-01-04 07:09:00,2,0.12,1,99,43,1,2.5,0.5,0.94,6.55,0.0,10.49
1,2024-01-05 13:23:00,2024-01-05 14:05:00,2,0.37,1,171,4,2,6.61,0.5,1.39,0.0,2.5,11.0
2,2024-01-09 08:03:00,2024-01-09 08:48:00,1,1.77,1,148,190,1,4.96,0.5,2.28,0.0,0.0,7.74
1,2024-01-08 12:17:00,2024-01-08 12:41:00,2,1.97,2,123,250,2,9.87,0.0,0.0,0.0,0.0,9.87
1,2024-01-08 18:11:00,2024-01-08 18:33:00,1,2.38,1,112,144,1,8.85,0.5,0.87,0.0,0.0,10.219999999999999
2,2024-01-09 17:42:00,2024-01-09 17:52:00,2,0.04,1,130,158,1,2.5,1.0,0.0,0.0,0.0,3.5
2,2024-01-09 11:21:00,2024-01-09 11:52:00,3,7.42,1,68,65,2,24.28,1.0,1.09,0.0,2.5,28.87
2,2024-01-13 08:18:00,2024-01-13 09:00:00,3,0.1,1,217,75,1,2.5,0.5,0.0,0.0,0.0,3.0
1,2024-01-09 15:53:00,2024-01-09 16:21:00,2,0.36,1,96,29,1,4.11,1.0,0.0,0.0,2.5,7.61
2,2024-01-07 13:41:00,2024-01-07 14:13:00,1,0.03,1,145,238,2,2.5,1.0,0.65,0.0,2.5,6.65
2,2024-01-14 22:58:00,2024-01-14 23:17:00,2,1.92,3,33,153,1,9.53,0.5,0.0,0.0,0.0,10.03
2,2024-01-11 19:56:00,2024-01-11 20:18:00,1,6.19,1,5,94,1,18.02,0.0,0.0,0.0,2.5,20.52
1,2024-01-01 08:49:00,2024-01-01 09:43:00,4,2.52,1,118,237,2,8.93,0.5,1.87,0.0,0.0,11.3
1,2024-01-14 10:22:00,2024-01-14 10:40:00,4,3.98,1,140,115,1,14.88,1.0,0.0,6.55,0.0,22.43
2,2024-01-14 20:55:00,2024-01-14 21:43:00,1,0.03,1,230,219,1,2.5,1.0,0.0,0.0,0.0,3.5
2,2024-01-09 20:45:00,2024-01-09 21:30:00,1,1.8,1,160,246,1,7.9,0.5,0.0,0.0,2.5,10.9
1,2024-01-10 15:50:00,2024-01-10 15:59:00,4,1.42,1,249,32,1,3.98,1.0,1.19,0.0,0.0,6.17
1,2024-01-09 00:41:00,2024-01-09 00:59:00,2,1.59,1,186,20,2,9.03,0.0,2.02,0.0,2.5,13.549999999999999
2,2024-01-07 08:11:00,2024-01-07 08:58:00,3,0.17,1,40,53,1,7.89,0.5,0.0,0.0,0.0,8.39
1,2024-01-01 08:45:00,2024-01-01 09:34:00,1,2.65,1,224,206,2,17.4,1.0,4.05,0.0,2.5,24.95
2,2024-01-12 09:05:00,2024-01-12 09:55:00,2,1.61,1,152,219,2,7.74,0.0,2.44,6.55,0.0,16.73
2,2024-01-01 06:14:00,2024-01-01 06:43:00,1,3.33,1,140,195,2,14.29,1.0,2.26,0.0,2.5,20.049999999999997
1,2024-01-09 11:17:00,2024-01-09 11:42:00,1,1.53,1,128,195,2,4.28,0.0,6.55,0.0,0.0,10.83
2,2024-01-04 05:28:00,2024-01-04 05:54:00,4,0.37,3,147,82,1,7.79,1.0,0.0,0.0,2.5,11.29
2,2024-01-02 15:25:00,2024-01-02 15:36:00,1,2.4,2,218,1,1,11.66,0.5,3.93,0.0,0.0,16.09
1,2024-01-13 10:29:00,2024-01-13 11:06:00,1,0.44,1,220,167,2,3.02,1.0,5.6,6.55,2.5,18.669999999999998
2,2024-01-02 03:26:00,2024-01-02 04:19:00,1,4.74,3,145,183,2,19.36,0.5,1.49,6.55,0.0,27.9
1,2024-01-01 00:13:00,2024-01-01 00:35:00,4,2.18,2,242,157,1,8.47,0.0,0.0,0.0,2.5,10.97
2,2024-01-04 04:39:00,2024-01-04 05:18:00,2,0.39,2,60,201,2,2.95,0.0,0.0,0.0,0.0,2.95
2,2024-01-02 13:58:00,2024-01-02 14:42:00,1,7.54,2,98,192,1,25.3,1.0,0.38,0.0,0.0,26.68
1,2024-01-10 22:16:00,2024-01-10 22:35:00,2,1.68,3,181,76,1,5.05,0.5,1.94,0.0,0.0,7.49
1,2024-01-03 04:35:00,2024-01-03 05:24:00,1,0.17,1,114,140,2,6.03,0.5,0.48,0.0,2.5,9.51
1,2024-01-06 18:41:00,2024-01-06 19:14:00,1,2.27,1,103,196,1,6.72,0.0,0.0,0.0,2.5,9.219999999999999
1,2024-01-03 15:34:00,2024-01-03 15:44:00,1,0.67,2,57,61,1,2.5,0.0,4.54,0.0,0.0,7.04
1,2024-01-10 02:45:00,2024-01-10 03:02:00,2,3.74,1,129,83,1,11.2,1.0,0.0,6.55,2.5,21.25
1,2024-01-03 05:36:00,2024-01-03 06:09:00,3,3.92,1,86,5,2,15.87,0.0,0.07,0.0,0.0,15.94
2,2024-01-02 11:13:00,2024-01-02 11:45:00,2,8.88,1,200,219,2,26.32,0.0,2.05,0.0,0.0,28.37
1,2024-01-08 02:38:00,2024-01-08 03:26:00,2,1.6,1,71,254,2,4.48,0.5,0.88,0.0,0.0,5.86
2,2024-01-10 13:20:00,2024-01-10 13:42:00,4,1.4,1,98,88,2,5.41,0.5,0.0,0.0,2.5,8.41
1,2024-01-09 17:48:00,2024-01-09 18:29:00,3,3.22,1,176,209,1,11.94,0.5,0.0,0.0,0.0,12.44
2,2024-01-03 08:14:00,2024-01-03 08:28:00,1,0.33,1,233,180,1,2.5,0.0,0.2,6.55,2.5,11.75
2,2024-01-05 11:10:00,2024-01-05 12:01:00,2,1.82,1,75,208,1,5.22,1.0,0.01,0.0,2.5,8.73
1,2024-01-14 18:50:00,2024-01-14 19:09:00,1,1.82,1,143,65,1,13.37,1.0,5.03,0.0,0.0,19.4
2,2024-01-14 12:25:00,2024-01-14 13:09:00,3,0.22,2,23,21,1,2.5,0.0,0.54,0.0,2.5,5.54
2,2024-01-09 07:30:00,2024-01-09 08:02:00,1,1.24,1,181,177,2,5.66,1.0,1.22,0.0,2.5,10.379999999999999
2,2024-01-01 10:29:00,2024-01-01 11:00:00,1,4.41,1,45,22,1,14.43,0.0,7.86,0.0,2.5,24.79
1,2024-01-12 13:33:00,2024-01-12 13:54:00,1,4.46,2,92,36,1,14.43,1.0,3.86,6.55,0.0,25.84
1,2024-01-08 12:31:00,2024-01-08 13:19:00,2,0.24,1,34,250,1,5.23,0.0,0.25,0.0,0.0,5.48
2,2024-01-04 23:24:00,2024-01-04 23:37:00,1,0.22,1,166,149,1,5.99,0.5,1.56,0.0,2.5,10.55
1,2024-01-08 16:43:00,2024-01-08 17:19:00,1,0.7,1,70,73,2,4.2,1.0,2.88,0.0,2.5,10.58
1,2024-01-10 03:09:00,2024-01-10 04:01:00,1,4.78,1,196,91,1,13.38,0.5,2.64,0.0,0.0,16.52
2,2024-01-14 18:16:00,2024-01-14 18:25:00,1,0.32,1,133,176,1,7.08,0.5,3.15,0.0,0.0,10.73
2,2024-01-07 13:52:00,2024-01-07 14:38:00,1,2.93,1,247,126,1,10.97,1.0,0.0,6.55,2.5,21.02
1,2024-01-05 08:36:00,2024-01-05 09:12:00,4,0.25,1,168,204,1,8.03,0.0,0.43,6.55,0.0,15.009999999999998
1,2024-01-11 20:35:00,2024-01-11 20:57:00,3,2.24,3,156,246,1,6.27,0.5,1.38,0.0,0.0,8.149999999999999
1,2024-01-05 02:15:00,2024-01-05 03:07:00,2,1.01,3,23,99,1,6.32,0.5,0.0,0.0,2.5,9.32
2,2024-01-10 17:14:00,2024-01-10 17:54:00,1,3.58,1,200,44,2,17.82,0.0,2.06,6.55,0.0,26.43
1,2024-01-08 07:52:00,2024-01-08 08:18:00,3,0.61,1,50,222,2,3.82,0.0,0.16,0.0,2.5,6.48
1,2024-01-12 18:39:00,2024-01-12 18:51:00,2,2.34,3,186,97,1,8.99,1.0,0.15,0.0,2.5,12.64
1,2024-01-05 05:39:00,2024-01-05 06:13:00,3,0.62,1,20,36,1,5.47,1.0,7.39,6.55,2.5,22.91
2,2024-01-07 14:19:00,2024-01-07 15:13:00,4,2.88,2,116,168,1,9.67,0.0,0.36,6.55,2.5,19.08
2,2024-01-14 14:16:00,2024-01-14 14:33:00,4,4.76,3,92,30,2,15.55,0.5,0.77,0.0,0.0,16.82
2,2024-01-03 04:58:00,2024-01-03 05:37:00,1,0.31,1,53,85,1,3.02,0.0,3.21,0.0,0.0,6.23
1,2024-01-14 06:38:00,2024-01-14 07:00:00,1,4.63,3,123,121,1,14.4,1.0,0.0,0.0,0.0,15.4
1,2024-01-05 05:56:00,2024-01-05 06:01:00,2,2.07,1,4,248,2,11.87,0.5,0.44,0.0,0.0,12.809999999999999
2,2024-01-11 19:23:00,2024-01-11 20:02:00,3,0.31,2,169,184,1,5.02,0.5,0.0,0.0,2.5,8.02
1,2024-01-03 11:28:00,2024-01-03 12:10:00,3,1.28,1,73,253,1,7.21,1.0,1.85,6.55,0.0,16.61
1,2024-01-07 20:07:00,2024-01-07 20:17:00,1,0.4,1,137,209,1,6.14,0.5,0.0,0.0,2.5,9.14
1,2024-01-10 19:35:00,2024-01-10 20:17:00,1,2.77,1,256,24,2,10.1,0.0,0.0,0.0,2.5,12.6
2,2024-01-13 21:47:00,2024-01-13 22:33:00,2,3.27,1,141,122,2,10.22,1.0,0.74,0.0,2.5,14.46
1,2024-01-13 08:14:00,2024-01-13 08:39:00,2,0.26,2,208,225,1,2.5,0.5,2.38,0.0,0.0,5.38
1,2024-01-02 05:02:00,2024-01-02 05:44:00,1,1.62,1,38,123,1,7.54,1.0,0.0,0.0,2.5,11.04
2,2024-01-13 17:09:00,2024-01-13 17:22:00,1,3.88,1,203,173,2,11.22,0.5,0.0,6.55,2.5,20.77
1,2024-01-01 10:19:00,2024-01-01 11:07:00,1,6.33,1,224,143,1,19.47,0.0,2.97,0.0,0.0,22.439999999999998
2,2024-01-13 06:18:00,2024-01-13 06:28:00,2,1.66,1,52,169,1,6.36,1.0,0.56,0.0,2.5,10.42
1,2024-01-13 01:00:00,2024-01-13 01:31:00,3,6.9,1,81,57,2,27.63,0.5,0.0,0.0,0.0,28.13
2,2024-01-02 08:19:00,2024-01-02 08:51:00,1,1.76,1,211,42,1,4.93,0.0,0.37,6.55,0.0,11.85
2,2024-01-12 02:41:00,2024-01-12 02:53:00,1,1.15,2,7,119,2,5.77,0.0,0.0,0.0,2.5,8.27
1,2024-01-01 16:08:00,2024-01-01 16:49:00,3,4.34,1,45,121,1,19.47,0.0,0.0,6.55,2.5,28.52
1,2024-01-11 07:26:00,2024-01-11 07:56:00,1,1.56,2,259,251,1,7.67,0.5,2.47,0.0,0.0,10.64
2,2024-01-01 04:41:00,2024-01-01 05:32:00,1,1.47,2,142,182,1,9.0,0.5,0.26,0.0,0.0,9.76
1,2024-01-11 16:00:00,2024-01-11 16:38:00,4,1.55,1,258,165,1,7.59,0.0,0.0,0.0,2.5,10.09
2,2024-01-05 08:22:00,2024-01-05 08:37:00,1,4.31,1,37,210,2,13.4,0.0,0.56,6.55,2.5,23.01
1,2024-01-01 17:38:00,2024-01-01 18:12:00,4,4.1,1,45,11,1,11.48,0.0,0.28,0.0,2.5,14.26
1,2024-01-08 10:44:00,2024-01-08 11:22:00,2,1.19,1,120,182,1,6.85,0.0,0.0,0.0,2.5,9.35
1,2024-01-04 14:18:00,2024-01-04 14:57:00,4,0.93,1,46,251,1,3.66,0.0,0.41,0.0,2.5,6.57
1,2024-01-05 20:20:00,2024-01-05 20:48:00,2,1.56,2,140,138,1,5.37,0.5,0.21,0.0,2.5,8.58
2,2024-01-07 09:20:00,2024-01-07 09:44:00,1,1.96,1,53,218,1,7.24,1.0,3.52,6.55,2.5,20.81
2,2024-01-01 20:29:00,2024-01-01 20:35:00,3,0.63,2,62,239,2,9.13,1.0,1.51,6.55,2.5,20.69
1,2024-01-06 21:07:00,2024-01-06 21:40:00,1,3.63,3,54,87,2,19.18,1.0,1.08,0.0,2.5,23.759999999999998
1,2024-01-14 06:44:00,2024-01-14 07:04:00,1,1.53,3,69,92,1,7.83,0.5,6.62,0.0,2.5,17.45
1,2024-01-02 14:09:00,2024-01-02 14:49:00,1,0.94,2,242,208,1,4.47,1.0,1.02,6.55,0.0,13.04
1,2024-01-01 20:39:00,2024-01-01 21:05:00,1,0.26,1,252,204,2,2.5,1.0,0.4,6.55,0.0,10.45
1,2024-01-04 17:30:00,2024-01-04 17:55:00,2,0.63,1,71,186,1,5.94,1.0,0.0,0.0,0.0,6.94
2,2024-01-12 05:30:00,2024-01-12 05:54:00,1,6.86,1,100,85,2,26.67,1.0,0.6,6.55,0.0,34.82
2,2024-01-01 02:05:00,2024-01-01 02:09:00,1,0.84,1,61,152,1,4.73,0.0,0.0,0.0,2.5,7.23
1,2024-01-09 16:24:00,2024-01-09 16:57:00,1,0.43,1,103,156,2,2.5,0.5,0.76,0.0,0.0,3.76
2,2024-01-11 16:38:00,2024-01-11 16:51:00,2,1.42,1,119,21,2,8.65,1.0,1.6,0.0,2.5,13.75
2,2024-01-05 14:38:00,2024-01-05 15:08:00,2,0.84,1,17,161,1,7.82,0.0,2.43,0.0,2.5,12.75
1,2024-01-05 13:30:00,2024-01-05 14:18:00,2,0.08,2,191,156,1,2.5,1.0,3.3,0.0,2.5,9.3
2,2024-01-03 06:09:00,2024-01-03 06:43:00,2,0.9,3,212,143,2,5.96,1.0,2.72,0.0,2.5,12.18
2,2024-01-07 07:50:00,2024-01-07 07:57:00,2,1.81,1,78,257,1,9.2,1.0,0.0,0.0,2.5,12.7
2,2024-01-06 06:35:00,2024-01-06 07:15:00,1,1.85,1,46,107,2,8.0,1.0,0.27,6.55,0.0,15.82
2,2024-01-10 10:45:00,2024-01-10 10:57:00,2,1.01,1,93,50,1,3.85,1.0,1.72,0.0,0.0,6.569999999999999
1,2024-01-09 09:55:00,2024-01-09 10:37:00,1,1.36,1,13,35,2,9.35,0.0,0.49,0.0,0.0,9.84
2,2024-01-05 08:54:00,2024-01-05 09:42:00,2,7.74,1,228,224,2,23.66,1.0,0.2,0.0,2.5,27.36
2,2024-01-04 23:57:00,2024-01-05 00:23:00,2,1.09,2,17,156,1,3.05,0.0,1.65,0.0,0.0,4.699999999999999
2,2024-01-09 17:55:00,2024-01-09 18:32:00,2,0.69,1,62,191,1,2.5,1.0,0.0,0.0,0.0,3.5
1,2024-01-02 08:49:00,2024-01-02 09:35:00,3,0.64,1,43,184,1,7.94,0.5,3.1,0.0,2.5,14.040000000000001
2,2024-01-08 15:05:00,2024-01-08 15:55:00,4,1.41,1,68,237,1,8.49,0.0,0.83,0.0,2.5,11.82
2,2024-01-12 23:55:00,2024-01-13 00:20:00,1,3.28,1,212,58,1,12.4,1.0,0.0,0.0,0.0,13.4
2,2024-01-04 02:30:00,2024-01-04 02:49:00,1,0.53,1,203,39,2,3.38,0.0,3.13,6.55,2.5,15.559999999999999
1,2024-01-08 02:25:00,2024-01-08 02:28:00,1,2.84,1,214,241,1,9.63,1.0,0.13,0.0,2.5,13.260000000000002
1,2024-01-07 15:16:00,2024-01-07 15:49:00,1,0.05,1,109,25,2,2.5,1.0,0.0,0.0,0.0,3.5
1,2024-01-07 09:26:00,2024-01-07 09:59:00,2,1.25,2,94,117,1,5.42,0.0,1.82,6.55,0.0,13.79
1,2024-01-07 22:31:00,2024-01-07 23:15:00,3,3.44,1,225,240,1,9.63,1.0,2.61,6.55,2.5,22.29
1,2024-01-06 05:19:00,2024-01-06 06:03:00,1,0.95,1,225,175,1,3.82,1.0,0.0,6.55,2.5,13.870000000000001
2,2024-01-10 11:49:00,2024-01-10 12:25:00,4,1.91,1,239,228,1,7.57,1.0,1.45,0.0,0.0,10.02
1,2024-01-04 04:52:00,2024-01-04 05:03:00,4,0.53,3,118,253,1,6.01,1.0,1.01,0.0,0.0,8.02
2,2024-01-09 14:13:00,2024-01-09 14:37:00,3,3.12,1,91,111,1,11.64,1.0,0.0,0.0,0.0,12.64
1,2024-01-13 05:02:00,2024-01-13 05:17:00,1,0.12,1,19,241,1,5.32,1.0,6.43,0.0,2.5,15.25
1,2024-01-11 19:12:00,2024-01-11 19:39:00,2,4.4,1,175,224,1,18.69,0.0,0.84,6.55,0.0,26.080000000000002
1,2024-01-11 04:06:00,2024-01-11 04:56:00,4,0.51,1,106,52,1,7.07,0.5,0.14,6.55,0.0,14.26
2,2024-01-04 15:18:00,2024-01-04 15:38:00,3,4.77,1,248,221,2,17.53,1.0,0.4,6.55,0.0,25.48
2,2024-01-11 19:37:00,2024-01-11 20:30:00,1,1.0,3,142,152,2,5.83,0.0,4.28,0.0,2.5,12.61
2,2024-01-11 18:24:00,2024-01-11 18:38:00,1,2.95,2,193,118,1,8.81,0.5,1.94,0.0,2.5,13.75
1,2024-01-03 13:59:00,2024-01-03 14:41:00,3,0.88,3,208,135,1,7.31,0.0,3.32,0.0,0.0,10.629999999999999
1,2024-01-01 05:02:00,2024-01-01 05:21:00,2,5.44,1,248,209,2,22.43,0.5,0.0,6.55,2.5,31.98
1,2024-01-09 10:24:00,2024-01-09 10:41:00,4,0.31,1,142,127,1,4.72,0.5,3.81,0.0,0.0,9.03
1,2024-01-13 01:30:00,2024-01-13 02:14:00,4,0.45,1,222,7,1,9.05,0.5,0.0,0.0,0.0,9.55
1,2024-01-07 23:35:00,2024-01-07 23:52:00,2,1.56,1,225,222,1,4.37,0.0,0.0,0.0,0.0,4.37
1,2024-01-04 02:00:00,2024-01-04 02:17:00,2,0.2,1,184,77,1,2.5,0.5,0.35,0.0,2.5,5.85
2,2024-01-03 03:12:00,2024-01-03 03:53:00,2,0.5,2,188,227,1,6.54,1.0,1.88,6.55,0.0,15.969999999999999
2,2024-01-10 10:38:00,2024-01-10 10:53:00,4,6.62,2,113,117,1,22.2,1.0,1.0,0.0,2.5,26.7
1,2024-01-10 22:07:00,2024-01-10 22:26:00,1,8.63,1,181,157,1,30.45,0.5,1.8,0.0,2.5,35.25
2,2024-01-10 16:45:00,2024-01-10 17:19:00,1,1.09,1,199,60,1,6.01,0.5,0.0,0.0,0.0,6.51
2,2024-01-14 13:08:00,2024-01-14 13:19:00,1,5.91,2,70,184,2,17.38,1.0,0.0,0.0,2.5,20.88
2,2024-01-07 14:39:00,2024-01-07 15:21:00,2,1.81,3,86,144,1,7.53,0.0,0.07,6.55,0.0,14.15
1,2024-01-10 07:00:00,2024-01-10 07:22:00,2,0.72,1,39,161,1,2.5,0.0,0.0,6.55,0.0,9.05
1,2024-01-09 05:45:00,2024-01-09 06:13:00,1,2.79,3,131,89,1,7.99,1.0,0.0,0.0,0.0,8.99
1,2024-01-06 15:25:00,2024-01-06 15:54:00,2,2.47,2,10,16,2,12.35,0.0,0.0,0.0,0.0,12.35
1,2024-01-03 06:51:00,2024-01-03 07:14:00,2,10.4,2,3,249,1,34.3,0.0,2.32,0.0,2.5,39.12
2,2024-01-03 19:13:00,2024-01-03 19:33:00,4,0.71,1,150,98,2,5.9,0.5,1.74,0.0,0.0,8.14
1,2024-01-04 13:05:00,2024-01-04 13:20:00,3,2.56,1,67,104,1,7.17,0.0,0.0,0.0,0.0,7.17
1,2024-01-12 20:47:00,2024-01-12 21:05:00,4,0.12,1,193,235,1,2.5,1.0,0.0,0.0,0.0,3.5
1,2024-01-06 15:33:00,2024-01-06 15:44:00,1,0.28,1,97,239,2,2.5,0.0,1.17,0.0,0.0,3.67
2,2024-01-12 18:38:00,2024-01-12 18:52:00,2,0.01,1,19,115,1,5.97,0.5,2.11,0.0,2.5,11.08
2,2024-01-04 23:04:00,2024-01-04 23:50:00,1,17.31,1,98,12,1,50.01,1.0,0.0,6.55,2.5,60.059999999999995
2,2024-01-06 10:48:00,2024-01-06 11:28:00,2,3.73,1,57,73,1,10.73,1.0,1.07,6.55,0.0,19.35
2,2024-01-10 00:15:00,2024-01-10 00:36:00,2,3.55,1,107,178,2,13.01,1.0,2.91,6.55,2.5,25.970000000000002
2,2024-01-05 19:24:00,2024-01-05 19:33:00,3,1.64,1,88,259,1,5.99,0.5,2.14,0.0,0.0,8.63
1,2024-01-14 14:54:00,2024-01-14 15:31:00,1,0.82,2,141,120,1,9.01,1.0,0.0,0.0,0.0,10.01
2,2024-01-01 08:08:00,2024-01-01 08:58:00,2,0.38,3,144,169,1,2.5,0.5,0.43,6.55,0.0,9.98
2,2024-01-05 22:34:00,2024-01-05 22:54:00,1,0.77,2,52,68,1,2.5,0.5,3.58,0.0,2.5,9.08
1,2024-01-11 22:20:00,2024-01-11 22:38:00,1,1.08,1,212,59,1,3.02,0.0,0.7,6.55,0.0,10.27
1,2024-01-03 04:53:00,2024-01-03 05:34:00,1,3.25,2,41,130,1,12.02,1.0,3.78,0.0,2.5,19.3
1,2024-01-02 03:47:00,2024-01-02 03:53:00,3,1.78,2,91,75,1,6.58,0.0,2.08,6.55,2.5,17.71
2,2024-01-03 20:34:00,2024-01-03 21:01:00,2,0.19,3,39,90,2,2.5,0.0,1.03,0.0,0.0,3.5300000000000002
1,2024-01-03 11:13:00,2024-01-03 11:47:00,2,0.04,3,13,154,1,6.09,0.5,0.09,0.0,2.5,9.18
2,2024-01-06 09:21:00,2024-01-06 10:03:00,1,0.25,2,96,218,2,5.37,0.0,0.58,0.0,0.0,5.95
1,2024-01-01 16:40:00,2024-01-01 16:55:00,1,1.22,3,109,28,1,6.35,0.0,4.84,0.0,2.5,13.69
2,2024-01-11 20:38:00,2024-01-11 21:25:00,2,6.22,2,104,130,1,23.83,0.0,3.75,6.55,2.5,36.629999999999995
2,2024-01-13 08:12:00,2024-01-13 08:31:00,1,2.33,1,231,66,2,11.18,1.0,1.88,0.0,2.5,16.56
2,2024-01-04 18:50:00,2024-01-04 19:41:00,2,3.72,2,43,144,1,11.36,0.0,0.0,0.0,2.5,13.86
2,2024-01-03 13:52:00,2024-01-03 14:31:00,2,1.44,1,209,103,1,4.43,0.5,2.29,0.0,0.0,7.22
1,2024-01-01 22:47:00,2024-01-01 22:55:00,2,1.03,3,88,37,1,7.93,1.0,1.38,0.0,0.0,10.309999999999999
1,2024-01-06 16:29:00,2024-01-06 16:50:00,2,0.26,3,93,249,2,4.72,0.5,2.27,0.0,0.0,7.49
2,2024-01-07 06:13:00,2024-01-07 06:28:00,1,4.8,1,174,156,1,16.86,1.0,0.81,6.55,0.0,25.22
1,2024-01-12 16:38:00,2024-01-12 17:06:00,4,3.52,1,126,132,2,10.74,1.0,4.01,6.55,0.0,22.3
2,2024-01-14 07:16:00,2024-01-14 07:32:00,1,0.42,1,109,47,1,5.7,1.0,2.66,0.0,0.0,9.36
1,2024-01-03 14:06:00,2024-01-03 14:39:00,4,1.65,3,47,195,1,5.73,0.5,0.88,0.0,0.0,7.11
1,2024-01-04 08:06:00,2024-01-04 08:12:00,1,1.54,3,214,103,1,7.06,0.0,3.91,0.0,2.5,13.469999999999999
2,2024-01-02 12:30:00,2024-01-02 13:11:00,4,2.26,1,92,171,1,12.95,1.0,1.47,0.0,2.5,17.92
2,2024-01-07 07:48:00,2024-01-07 07:58:00,1,6.72,1,181,89,1,20.16,0.5,0.42,6.55,0.0,27.630000000000003
1,2024-01-09 10:58:00,2024-01-09 11:25:00,3,1.99,2,41,246,2,5.57,1.0,0.0,0.0,0.0,6.57
2,2024-01-02 23:55:00,2024-01-03 00:10:00,2,1.79,3,259,58,1,5.38,0.0,0.0,0.0,2.5,7.88
1,2024-01-04 21:12:00,2024-01-04 21:46:00,2,0.12,3,121,105,1,5.82,1.0,4.41,6.55,2.5,20.28
1,2024-01-13 09:04:00,2024-01-13 09:44:00,3,0.15,2,77,180,1,4.06,0.5,3.62,0.0,0.0,8.18
1,2024-01-09 17:52:00,2024-01-09 18:32:00,1,0.48,3,95,69,1,4.02,1.0,2.35,6.55,0.0,13.919999999999998
2,2024-01-07 04:47:00,2024-01-07 05:17:00,1,0.08,1,18,153,1,2.5,0.5,0.0,0.0,2.5,5.5
2,2024-01-11 00:37:00,2024-01-11 01:09:00,1,3.13,1,171,25,1,12.98,0.0,0.22,0.0,2.5,15.700000000000001
1,2024-01-09 00:10:00,2024-01-09 00:15:00,1,2.96,1,162,35,1,9.17,0.0,0.93,6.55,2.5,19.15
2,2024-01-05 20:50:00,2024-01-05 21:20:00,2,0.34,1,52,15,1,4.72,1.0,4.25,0.0,2.5,12.469999999999999
2,2024-01-08 18:47:00,2024-01-08 18:52:00,1,4.16,1,36,106,2,12.82,0.0,7.18,0.0,2.5,22.5
1,2024-01-03 01:49:00,2024-01-03 02:36:00,1,0.39,1,187,218,2,2.5,0.5,0.61,0.0,0.0,3.61
2,2024-01-09 08:40:00,2024-01-09 09:16:00,4,0.82,1,248,74,2,3.7,1.0,3.16,6.55,2.5,16.91
